prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,telefon,COASTAL,new_list,kod,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,region,strat_interval,month,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,AREA_NC,MODE2001,MONITOR,TOURN,TURTLE,AGE,GENDER,ART_REEF,REEFCODE,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,fl_reg
,,2015011217weS:8AM-8PM,2015112171553320150131,2015,7,12,13,12,5,1259,8,7,4,5,1,,3,3,1,0,0,0,0,2,1,1553320150131001,7,1,2,,,,,Y,,we,1553320150131,,1553320150131001,,,,1,S:8AM-8PM,01,CALHOUN,1457,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,1474.150147,2015011217weS:8AM-8PM,,0,1553320150131001,8
,,2015011217weS:8AM-8PM,2015112171553320150131,2015,7,12,13,12,5,1259,8,7,4,5,1,,35,3,1,0,0,0,1,2,2,1553320150131002,7,1,2,,,,,Y,,we,1553320150131,,1553320150131001,,,,1,S:8AM-8PM,01,CALHOUN,1458,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,1474.150147,2015011217weS:8AM-8PM,,0,1553320150131002,8
,,2015011217weS:8AM-8PM,2015112171553320150131,2015,6,13,261,12,5,1259,8,7,4,5,3,0,40,6,2,2,3,0,0,2,1,1553320150131003,7,1,1,,,,,O,,we,1553320150131,,1553320150131003,1,3,0,1,S:8AM-8PM,01,,1544,,,8,1,1,2,1,2,19FEB201516:56,8,,,,,,,,,,,,,,1474.150147,2015011217weS:8AM-8PM,,0,1553320150131003,8
,,2015011217weS:8AM-8PM,2015112171553320150131,2015,7,1,69,12,5,1259,8,7,4,5,3,,100,3,0,0,0,1,1,2,2,1553320150131004,7,1,3,,,,,O,,we,1553320150131,,1553320150131003,,,,1,S:8AM-8PM,01,,1545,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,1474.150147,2015011217weS:8AM-8PM,,0,1553320150131003,8
RED DRUM,SPOTTED SEATROUT,2015011217weS:8AM-8PM,2015112171553320150131,2015,7,12,5,12,5,1259,8,7,4,5,2,,150,8,1,0,0,0,0,2,1,1553320150131005,7,1,2,,,,,Y,,we,1553320150131,,1553320150131005,,,,1,S:8AM-8PM,01,BAY,1621,169239,169290,8,1,1,8,1,8,19FEB201516:56,8,8835440102,8835440901,,,,,,,,,,,,1474.150147,2015011217weS:8AM-8PM,,0,1553320150131005,8
RED DRUM,SPOTTED SEATROUT,2015011217weS:8AM-8PM,2015112171553320150131,2015,7,12,133,12,5,1259,8,7,4,5,2,,150,8,1,0,0,0,1,2,2,1553320150131006,7,1,2,,,,,Y,,we,1553320150131,,1553320150131005,,,,1,S:8AM-8PM,01,WASHINGTON,1622,169239,169290,8,1,1,8,1,8,19FEB201516:56,8,8835440102,8835440901,,,,,,,,,,,,1474.150147,2015011217weS:8AM-8PM,,0,1553320150131006,8
SPOTTED SEATROUT,RED DRUM,2015011217weS:8AM-8PM,2015112171553320150131,2015,7,1,117,12,5,1259,8,7,4,5,2,,75,10,1,0,0,0,0,2,1,1553320150131007,7,1,2,,,,,O,,we,1553320150131,,1553320150131007,,,,1,S:8AM-8PM,01,,1632,169290,169239,8,1,1,8,1,8,19FEB201516:56,8,8835440901,8835440102,,,,,,,,,,,,1474.150147,2015011217weS:8AM-8PM,,0,1553320150131007,8
SPOTTED SEATROUT,RED DRUM,2015011217weS:8AM-8PM,2015112171553320150131,2015,7,1,117,12,5,1259,8,7,4,5,2,,75,10,1,0,0,0,1,2,2,1553320150131008,7,1,2,,,,,O,,we,1553320150131,,1553320150131007,,,,1,S:8AM-8PM,01,,1633,169290,169239,8,1,1,8,1,8,19FEB201516:56,8,8835440901,8835440102,,,,,,,,,,,,1474.150147,2015011217weS:8AM-8PM,,0,1553320150131008,8
,SHEEPSHEAD,2015011217weS:8AM-8PM,2015112171558020150109,2015,7,12,131,12,91,3469,8,7,4,5,3,0,70,0,2,2,3,0,0,2,1,1558020150109001,7,1,1,,,,,Y,,we,1558020150109,,1558020150109001,1,,,1,S:8AM-8PM,01,WALTON,1805,169189,,8,1,1,2,1,2,19FEB201516:56,8,8835430301,,,,,,,,,,,,,737.12738109,2015011217weS:8AM-8PM,,0,1558020150109001,8
,SHEEPSHEAD,2015011217weS:8AM-8PM,2015112171558020150109,2015,7,12,131,12,91,3469,8,7,4,5,3,0,20,0,0,1,0,1,1,2,2,1558020150109002,7,1,3,,,,,Y,,we,1558020150109,,1558020150109001,1,,,1,S:8AM-8PM,01,WALTON,1806,169189,,8,1,1,8,1,8,19FEB201516:56,8,8835430301,,,,,,,,,,,,,737.12738109,2015011217weS:8AM-8PM,,0,1558020150109001,8
,,2015011217weS:8AM-8PM,2015112171558020150118,2015,7,12,33,12,113,602,8,7,4,5,2,,100,0,1,0,0,0,0,1,8,1558020150118001,7,1,2,,,,,Y,,we,1558020150118,,1558020150118001,,,,1,S:8AM-8PM,01,ESCAMBIA,1345,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,3348.7864255,2015011217weS:8AM-8PM,,0,1558020150118001,8
,RED DRUM,2015021217weS:8AM-8PM,2015112171558020150228,2015,7,12,131,12,131,3298,8,7,4,5,0.5,,6,6,1,0,0,0,0,1,8,1558020150228001,7,1,2,,,,,Y,,we,1558020150228,,1558020150228001,,,,1,S:8AM-8PM,02,WALTON,953,169290,,8,1,1,8,1,8,20MAR201511:02,8,8835440901,,,,,,,,,,,,,1781.7292164,2015021217weS:8AM-8PM,,0,1558020150228001,8
COMMON SNOOK,RED DRUM,2015011247weS:8AM-8PM,2015112471561520150111,2015,7,12,115,12,15,118,8,7,4,5,2.5,0,24,4,1,1,0,0,0,1,8,1561520150111001,7,1,2,,,,,Y,,we,1561520150111,,1561520150111001,1,,,4,S:8AM-8PM,01,SARASOTA,1056,169290,167648,8,1,1,8,2,8,19FEB201516:56,8,8835440901,8835010105,,,,,,,,,,,,1645.5577754,2015011247weS:8AM-8PM,,0,1561520150111001,8
,SPOTTED SEATROUT,2015011247weS:8AM-8PM,2015112471561520150111,2015,7,12,15,12,15,3492,8,7,4,5,3.5,0,30,5,1,3,0,0,0,2,1,1561520150111002,7,1,2,,,,,Y,,we,1561520150111,,1561520150111002,1,,,4,S:8AM-8PM,01,CHARLOTTE,1309,169239,,8,1,1,8,1,8,19FEB201516:56,8,8835440102,,,,,,,,,,,,,2628.8981466,2015011247weS:8AM-8PM,,0,1561520150111002,8
,SPOTTED SEATROUT,2015011247weS:8AM-8PM,2015112471561520150111,2015,7,12,15,12,15,3492,8,7,4,5,3.5,0,20,5,1,2,0,0,1,2,2,1561520150111003,7,1,2,,,,,Y,,we,1561520150111,,1561520150111002,1,,,4,S:8AM-8PM,01,CHARLOTTE,1310,169239,,8,1,1,8,2,8,19FEB201516:56,8,8835440102,,,,,,,,,,,,,2628.8981466,2015011247weS:8AM-8PM,,0,1561520150111003,8
,,2015011247weS:8AM-8PM,2015112471561520150118,2015,0,18,57,12,21,1367,8,7,4,5,3,0,10,4,1,2,0,0,0,4,1,1561520150118001,7,1,2,,,,,O,,we,1561520150118,,1561520150118001,1,,,4,S:8AM-8PM,01,,1539,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,2628.8981466,2015011247weS:8AM-8PM,,0,1561520150118001,8
,RED DRUM,2015011247weS:8AM-8PM,2015112471561520150118,2015,7,12,21,12,21,3431,8,7,4,5,7,0,40,7,1,3,0,0,0,1,8,1561520150118002,7,1,2,,,,,Y,,we,1561520150118,,1561520150118002,1,,,4,S:8AM-8PM,01,COLLIER,1711,169290,,8,1,1,8,1,8,19FEB201516:56,8,8835440901,,,,,,,,,,,,,2895.1567816,2015011247weS:8AM-8PM,,0,1561520150118002,8
,,2015011247weS:8AM-8PM,2015112471561520150118,2015,7,12,21,12,21,3431,8,7,4,5,5,0,70,3,1,2,0,0,0,3,1,1561520150118003,7,1,2,,,,,Y,,we,1561520150118,,1561520150118003,1,,,4,S:8AM-8PM,01,COLLIER,1730,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,4342.7351724,2015011247weS:8AM-8PM,,0,1561520150118003,8
,,2015011247weS:8AM-8PM,2015112471561520150118,2015,7,12,21,12,21,3431,8,7,4,5,5,0,70,3,1,1,0,0,1,3,2,1561520150118004,7,1,2,,,,,Y,,we,1561520150118,,1561520150118003,1,,,4,S:8AM-8PM,01,COLLIER,1731,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,4342.7351724,2015011247weS:8AM-8PM,,0,1561520150118004,8
COMMON SNOOK,RED DRUM,2015011247weS:8AM-8PM,2015112471561520150118,2015,7,12,21,12,21,3431,8,7,4,5,5,0,3,0,1,1,1,0,0,2,1,1561520150118005,7,1,1,,,,,Y,,we,1561520150118,,1561520150118005,1,1,0,4,S:8AM-8PM,01,COLLIER,1807,169290,167648,8,1,1,8,1,1,19FEB201516:56,8,8835440901,8835010105,,,,,,,,,,,,2628.8981466,2015011247weS:8AM-8PM,,0,1561520150118005,8
,,2015011247weS:8AM-8PM,2015112471561520150118,2015,7,12,21,12,21,3431,8,7,4,5,12,0,36,6,1,3,7,0,0,2,1,1561520150118006,7,1,1,,,,,Y,,we,1561520150118,,1561520150118006,1,3,0,4,S:8AM-8PM,01,COLLIER,1834,,,8,1,1,2,1,2,19FEB201516:56,8,,,,,,,,,,,,,,2628.8981466,2015011247weS:8AM-8PM,,0,1561520150118006,8
RED DRUM,SPOTTED SEATROUT,2015021247weS:8AM-8PM,2015112471561520150216,2015,5,42,19,12,71,759,8,7,4,5,6,0,144,48,1,2,0,0,0,2,1,1561520150216002,7,1,2,,,,,O,,we,1561520150216,,1561520150216002,1,,,4,S:8AM-8PM,02,,1423,169239,169290,8,1,1,8,1,8,20MAR201511:02,8,8835440102,8835440901,,,,,,,,,,,,1822.162578,2015021247weS:8AM-8PM,,0,1561520150216002,8
,SPOTTED SEATROUT,2015021247weS:8AM-8PM,2015112471561520150216,2015,7,12,71,12,71,759,8,7,4,5,4.5,0,3,3,1,2,0,0,0,2,1,1561520150216003,7,1,2,,,,,Y,,we,1561520150216,,1561520150216003,1,,,4,S:8AM-8PM,02,LEE,1514,169239,,8,1,1,8,1,8,20MAR201511:02,8,8835440102,,,,,,,,,,,,,1822.162578,2015021247weS:8AM-8PM,,0,1561520150216003,8
,SPOTTED SEATROUT,2015021247weS:8AM-8PM,2015112471561520150216,2015,7,12,71,12,71,759,8,7,4,5,4.5,0,149,24,1,1,0,0,0,3,1,1561520150216004,7,1,2,,,,,Y,,we,1561520150216,,1561520150216004,1,,,4,S:8AM-8PM,02,LEE,1532,169239,,8,1,1,8,1,8,20MAR201511:02,8,8835440102,,,,,,,,,,,,,2628.8981466,2015021247weS:8AM-8PM,,0,1561520150216004,8
,SPOTTED SEATROUT,2015021247weS:8AM-8PM,2015112471561520150216,2015,7,12,71,12,71,759,8,7,4,5,7,0,50,40,1,2,0,0,0,2,1,1561520150216005,7,1,2,,,,,Y,,we,1561520150216,,1561520150216005,1,,,4,S:8AM-8PM,02,LEE,1538,169239,,8,1,1,8,1,8,20MAR201511:02,8,8835440102,,,,,,,,,,,,,945.86319585,2015021247weS:8AM-8PM,,0,1561520150216005,8
,SPOTTED SEATROUT,2015021247weS:8AM-8PM,2015112471561520150216,2015,7,12,71,12,71,759,8,7,4,5,7,0,60,40,1,1,0,0,1,2,2,1561520150216006,7,1,2,,,,,Y,,we,1561520150216,,1561520150216005,1,,,4,S:8AM-8PM,02,LEE,1539,169239,,8,1,1,8,1,8,20MAR201511:02,8,8835440102,,,,,,,,,,,,,945.86319585,2015021247weS:8AM-8PM,,0,1561520150216006,8
,SPOTTED SEATROUT,2015021247weS:8AM-8PM,2015112471561520150216,2015,5,36,97,12,71,759,8,7,4,5,3,0,28,10,1,2,0,0,0,1,8,1561520150216007,7,1,2,,,,,O,,we,1561520150216,,1561520150216007,1,,,4,S:8AM-8PM,02,,1605,169239,,8,1,1,8,1,8,20MAR201511:02,8,8835440102,,,,,,,,,,,,,945.86319585,2015021247weS:8AM-8PM,,0,1561520150216007,8
,SHEEPSHEAD,2015021247weS:8AM-8PM,2015112471561520150222,2015,7,12,71,12,71,4141,8,7,4,5,5,0,100,20,3,1,1,0,0,3,1,1561520150222001,7,1,1,,,,,Y,,we,1561520150222,,1561520150222001,1,13,0,4,S:8AM-8PM,02,LEE,1302,169189,,8,1,1,2,2,2,20MAR201511:02,8,8835430301,,,,,,,,,,,,,2628.8981466,2015021247weS:8AM-8PM,,0,1561520150222001,8
,SHEEPSHEAD,2015021247weS:8AM-8PM,2015112471561520150222,2015,7,12,71,12,71,4141,8,7,4,5,4.5,0,20,6,1,3,0,0,0,2,1,1561520150222002,7,1,2,,,,,Y,,we,1561520150222,,1561520150222002,1,0,10,4,S:8AM-8PM,02,LEE,1324,169189,,8,1,1,8,1,8,20MAR201511:02,8,8835430301,,,,,,,,,,,,,2628.8981466,2015021247weS:8AM-8PM,,0,1561520150222002,8
,GRAY SNAPPER,2015021247weS:8AM-8PM,2015112471561520150222,2015,5,36,67,12,71,1934,8,7,5,5,4,0,12,6,2,1,7,0,0,2,1,1561520150222006,7,1,1,,,,,O,,we,1561520150222,,1561520150222006,1,7,0,4,S:8AM-8PM,02,,1643,168848,,8,1,1,2,1,2,20MAR201511:02,8,8835360102,,,,,,,,,,,,,2628.8981466,2015021247weS:8AM-8PM,,0,1561520150222006,8
COMMON SNOOK,RED DRUM,2015011247weS:8AM-8PM,2015112471564620150102,2015,7,12,71,12,71,935,8,7,4,5,7,0,104,16,1,4,0,0,0,3,1,1564620150102001,7,1,2,,,,,Y,,we,1564620150102,,1564620150102001,1,,,4,S:8AM-8PM,01,LEE,1522,169290,167648,8,1,1,8,1,8,19FEB201516:56,8,8835440901,8835010105,,,,,,,,,,,,1009.9121464,2015011247weS:8AM-8PM,,0,1564620150102001,8
COMMON SNOOK,RED DRUM,2015011247weS:8AM-8PM,2015112471564620150102,2015,7,12,71,12,71,935,8,7,4,5,7,0,104,16,1,3,0,0,1,3,2,1564620150102002,7,1,2,,,,,Y,,we,1564620150102,,1564620150102001,1,,,4,S:8AM-8PM,01,LEE,1523,169290,167648,8,1,1,8,2,8,19FEB201516:56,8,8835440901,8835010105,,,,,,,,,,,,1009.9121464,2015011247weS:8AM-8PM,,0,1564620150102002,8
,,2015011247weS:8AM-8PM,2015112471564620150102,2015,6,12,86,12,71,935,8,7,3,5,1,,6,2,1,0,0,0,0,4,1,1564620150102003,7,1,2,,,,,O,,we,1564620150102,,1564620150102003,,,,4,S:8AM-8PM,01,MIAMI-DADE,1646,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,2577.1593676,2015011247weS:8AM-8PM,,0,1564620150102003,8
,,2015011247weS:8AM-8PM,2015112471564620150109,2015,7,12,71,12,71,591,8,7,4,5,4.5,0,45,6,1,1,0,0,0,3,1,1564620150109001,7,1,2,,,,,Y,,we,1564620150109,,1564620150109001,1,,,4,S:8AM-8PM,01,LEE,1357,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,193.75163925,2015011247weS:8AM-8PM,,0,1564620150109001,8
,,2015011247weS:8AM-8PM,2015112471564620150109,2015,7,12,71,12,71,591,8,7,4,5,4.5,,25,6,1,0,0,0,1,3,2,1564620150109002,7,1,2,,,,,Y,,we,1564620150109,,1564620150109001,,,,4,S:8AM-8PM,01,LEE,1359,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,193.75163925,2015011247weS:8AM-8PM,,0,1564620150109002,8
,,2015011247weS:8AM-8PM,2015112471564620150109,2015,7,12,71,12,71,591,8,7,4,5,4.5,,35,6,1,0,0,0,1,3,2,1564620150109003,7,1,2,,,,,Y,,we,1564620150109,,1564620150109001,,,,4,S:8AM-8PM,01,LEE,1401,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,520.11657489,2015011247weS:8AM-8PM,,0,1564620150109003,8
GULF KINGFISH,SHEEPSHEAD,2015011247weS:8AM-8PM,2015112471564620150109,2015,5,42,11,12,71,591,8,7,4,5,3.5,0,30,0,2,2,6,0,0,2,1,1564620150109006,7,1,1,,,,,O,,we,1564620150109,,1564620150109006,1,1,0,4,S:8AM-8PM,01,,1538,169189,169275,8,1,1,2,2,2,19FEB201516:56,8,8835430301,8835440602,,,,,,,,,,,,970.66933612,2015011247weS:8AM-8PM,,0,1564620150109006,8
,RED DRUM,2015011247weS:8AM-8PM,2015112471564620150109,2015,7,12,71,12,71,591,8,7,4,5,4,0,160,6,1,3,1,0,0,1,8,1564620150109007,7,1,1,,,,,Y,,we,1564620150109,,1564620150109007,1,1,0,4,S:8AM-8PM,01,LEE,1551,169290,,8,1,1,8,1,1,19FEB201516:56,8,8835440901,,,,,,,,,,,,,520.11657489,2015011247weS:8AM-8PM,,0,1564620150109007,8
,,2015011247weS:8AM-8PM,2015112471564620150125,2015,7,12,115,12,15,238,8,7,4,5,5,0,48,8,1,1,0,0,0,2,1,1564620150125001,7,1,2,,,,,Y,,we,1564620150125,,1564620150125001,1,,,4,S:8AM-8PM,01,SARASOTA,1113,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,255.25212943,2015011247weS:8AM-8PM,,0,1564620150125001,8
,,2015011247weS:8AM-8PM,2015112471564620150125,2015,0,99,998,12,15,238,8,7,4,5,4,,0,98,1,0,0,0,0,2,1,1564620150125004,7,1,2,,,,,O,,we,1564620150125,,1564620150125004,,,,4,S:8AM-8PM,01,,1353,,,8,1,8,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,255.25212943,2015011247weS:8AM-8PM,,0,1564620150125004,8
,SHEEPSHEAD,2015011247wdS:8AM-8PM,2015112471564620150129,2015,7,12,15,12,15,500,8,7,2,5,3.5,0,100,15,1,2,0,0,0,2,1,1564620150129001,7,1,2,,,,,Y,,wd,1564620150129,,1564620150129001,1,0,3,4,S:8AM-8PM,01,CHARLOTTE,1430,169189,,8,1,1,8,1,8,19FEB201516:56,8,8835430301,,,,,,,,,,,,,2689.0091521,2015011247wdS:8AM-8PM,,0,1564620150129001,8
SPOTTED SEATROUT,GRAY SNAPPER,2015011247wdS:8AM-8PM,2015112471564620150129,2015,0,39,61,12,15,500,8,7,5,5,5,0,25,25,1,2,0,0,0,1,8,1564620150129002,7,1,2,,,,,O,,wd,1564620150129,,1564620150129002,1,,,4,S:8AM-8PM,01,,1451,168848,169239,8,1,1,8,1,8,19FEB201516:56,8,8835360102,8835440102,,,,,,,,,,,,1444.4808525,2015011247wdS:8AM-8PM,,0,1564620150129002,8
,,2015011247wdS:8AM-8PM,2015112471564620150129,2015,7,12,55,12,15,500,8,7,5,5,6.5,0,5,5,1,4,0,0,0,2,1,1564620150129003,7,1,2,,,,,Y,,wd,1564620150129,,1564620150129003,1,,,4,S:8AM-8PM,01,HIGHLANDS,1458,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,2689.0091521,2015011247wdS:8AM-8PM,,0,1564620150129003,8
,,2015011247wdS:8AM-8PM,2015112471564620150129,2015,7,12,15,12,15,500,8,7,2,5,1,,5,5,1,0,0,0,0,1,8,1564620150129004,7,1,2,,,,,Y,,wd,1564620150129,,1564620150129004,,,,4,S:8AM-8PM,01,CHARLOTTE,1510,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,1444.4808525,2015011247wdS:8AM-8PM,,0,1564620150129004,8
RED DRUM,SHEEPSHEAD,2015011247wdS:8AM-8PM,2015112471564620150129,2015,7,12,15,12,15,500,8,7,2,5,4,0,50,20,3,5,8,0,0,3,1,1564620150129005,7,1,1,,,,,Y,,wd,1564620150129,,1564620150129005,1,,,4,S:8AM-8PM,01,CHARLOTTE,1540,169189,169290,8,1,1,2,1,2,19FEB201516:56,8,8835430301,8835440901,,,,,,,,,,,,1444.4808525,2015011247wdS:8AM-8PM,,0,1564620150129005,8
RED DRUM,SHEEPSHEAD,2015011247wdS:8AM-8PM,2015112471564620150129,2015,0,26,17,12,15,500,8,7,2,5,4,0,50,20,0,2,0,1,1,3,2,1564620150129006,7,1,3,,,,,O,,wd,1564620150129,,1564620150129005,1,,,4,S:8AM-8PM,01,,1542,169189,169290,8,1,1,8,2,8,19FEB201516:56,8,8835430301,8835440901,,,,,,,,,,,,1444.4808525,2015011247wdS:8AM-8PM,,0,1564620150129005,8
RED DRUM,SHEEPSHEAD,2015011247wdS:8AM-8PM,2015112471564620150129,2015,0,26,17,12,15,500,8,7,2,5,4,0,10,0,0,3,0,1,1,3,2,1564620150129007,7,1,3,,,,,O,,wd,1564620150129,,1564620150129005,1,,,4,S:8AM-8PM,01,,1544,169189,169290,8,1,1,8,2,8,19FEB201516:56,8,8835430301,8835440901,,,,,,,,,,,,1444.4808525,2015011247wdS:8AM-8PM,,0,1564620150129005,8
,,2015011247wdS:8AM-8PM,2015112471564620150129,2015,7,12,15,12,15,500,8,7,2,5,3,0,30,3,1,2,0,0,0,4,1,1564620150129008,7,1,2,,,,,Y,,wd,1564620150129,,1564620150129008,1,,,4,S:8AM-8PM,01,CHARLOTTE,1551,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,1859.3236191,2015011247wdS:8AM-8PM,,0,1564620150129008,8
,,2015011247wdS:8AM-8PM,2015112471564620150129,2015,7,12,15,12,15,500,8,7,2,5,3,0,20,3,1,2,0,0,1,4,2,1564620150129009,7,1,2,,,,,Y,,wd,1564620150129,,1564620150129008,1,,,4,S:8AM-8PM,01,CHARLOTTE,1553,,,8,1,1,8,1,8,19FEB201516:56,8,,,,,,,,,,,,,,1859.3236191,2015011247wdS:8AM-8PM,,0,1564620150129009,8
,,2015011247wdS:8AM-8PM,2015112471564620150129,2015,7,12,15,12,15,500,8,7,2,5,3,0,2,2,1,0,1,0,1,4,2,1564620150129010,7,1,1,,,,,Y,,wd,1564620150129,,1564620150129008,1,1,0,4,S:8AM-8PM,01,CHARLOTTE,1555,,,8,1,1,8,2,1,19FEB201516:56,8,,,,,,,,,,,,,,1859.3236191,2015011247wdS:8AM-8PM,,0,1564620150129010,8
,SPOTTED SEATROUT,2015011247wdS:8AM-8PM,2015112471564620150129,2015,0,19,13,12,15,500,8,7,2,5,6,0,48,8,1,2,1,0,0,2,1,1564620150129011,7,1,1,,,,,O,,wd,1564620150129,,1564620150129011,1,1,0,4,S:8AM-8PM,01,,1558,169239,,8,1,1,8,1,1,19FEB201516:56,8,8835440102,,,,,,,,,,,,,2689.0091521,2015011247wdS:8AM-8PM,,0,1564620150129011,8
,SPOTTED SEATROUT,2015011247wdS:8AM-8PM,2015112471564620150129,2015,0,19,13,12,15,500,8,7,2,5,6,0,48,8,1,2,0,0,0,2,1,1564620150129012,7,1,2,,,,,O,,wd,1564620150129,,1564620150129012,1,,,4,S:8AM-8PM,01,,1600,169239,,8,1,1,8,2,8,19FEB201516:56,8,8835440102,,,,,,,,,,,,,2689.0091521,2015011247wdS:8AM-8PM,,0,1564620150129012,8
RED DRUM,SPOTTED SEATROUT,2015011247wdS:8AM-8PM,2015112471564620150129,2015,7,12,115,12,15,500,8,7,5,5,3,0,30,10,1,1,0,0,0,1,8,1564620150129013,7,1,2,,,,,Y,,wd,1564620150129,,1564620150129013,1,,,4,S:8AM-8PM,01,SARASOTA,1634,169239,169290,8,1,1,8,2,8,19FEB201516:56,8,8835440102,8835440901,,,,,,,,,,,,1444.4808525,2015011247wdS:8AM-8PM,,0,1564620150129013,8
,RED DRUM,2015011247wdS:8AM-8PM,2015112471564620150129,2015,7,12,115,12,15,500,8,7,4,5,7,0,64,32,1,5,0,0,0,1,8,1564620150129014,7,1,2,,,,,Y,,wd,1564620150129,,1564620150129014,1,0,1,4,S:8AM-8PM,01,SARASOTA,1643,169290,,8,1,1,8,2,8,19FEB201516:56,8,8835440901,,,,,,,,,,,,,1444.4808525,2015011247wdS:8AM-8PM,,0,1564620150129014,8
,,2015011247wdS:8AM-8PM,2015112471564620150129,2015,7,12,15,12,15,500,8,7,2,5,6.5,0,144,4,1,2,0,0,0,1,8,1564620150129017,7,1,2,,,,,Y,,wd,1564620150129,,1564620150129017,1,,,4,S:8AM-8PM,01,CHARLOTTE,1847,,,8,1,1,8,2,8,19FEB201516:56,8,,,,,,,,,,,,,,7123.6577176,2015011247wdS:8AM-8PM,,0,1564620150129017,8
,SPOTTED SEATROUT,2015011247weS:8AM-8PM,2015112471564620150130,2015,6,12,11,12,21,1374,8,7,5,5,5,0,20,6,2,2,3,0,0,3,1,1564620150130001,7,1,1,,,,,O,,we,1564620150130,,1564620150130001,1,,,4,S:8AM-8PM,01,BROWARD,1424,169239,,8,1,1,2,1,2,19FEB201516:56,8,8835440102,,,,,,,,,,,,,246.92438166,2015011247weS:8AM-8PM,,0,1564620150130001,8
,SHEEPSHEAD,2015011247weS:8AM-8PM,2015112471564620150130,2015,5,36,75,12,21,1374,8,7,5,5,5,0,45,10,2,5,4,0,0,2,1,1564620150130002,7,1,1,,,,,O,,we,1564620150130,,1564620150130002,1,2,0,4,S:8AM-8PM,01,,1535,169189,,8,1,1,2,2,2,19FEB201516:56,8,8835430301,,,,,,,,,,,,,128.684003,2015011247weS:8AM-8PM,,0,1564620150130002,8
,SHEEPSHEAD,2015011247weS:8AM-8PM,2015112471564620150130,2015,5,36,95,12,21,1374,8,7,5,5,5,,45,10,0,0,0,1,1,2,2,1564620150130003,7,1,3,,,,,O,,we,1564620150130,,1564620150130002,,,,4,S:8AM-8PM,01,,1537,169189,,8,1,1,8,1,8,19FEB201516:56,8,8835430301,,,,,,,,,,,,,128.684003,2015011247weS:8AM-8PM,,0,1564620150130002,8
,SPOTTED SEATROUT,2015021247wdS:8AM-8PM,2015112471564620150202,2015,0,99,998,12,71,117,8,7,5,5,1.5,0,20,5,1,1,0,0,0,2,1,1564620150202001,7,1,2,,,,,O,,wd,1564620150202,,1564620150202001,1,,,4,S:8AM-8PM,02,,1222,169239,,8,1,8,8,1,8,20MAR201511:02,8,8835440102,,,,,,,,,,,,,19668.218002,2015021247wdS:8AM-8PM,,0,1564620150202001,8
,,2015021247weS:8AM-8PM,2015112471564620150216,2015,7,12,71,12,71,612,8,7,3,5,3,0,17,6,1,1,0,0,0,2,1,1564620150216004,7,1,2,,,,,Y,,we,1564620150216,,1564620150216004,1,,,4,S:8AM-8PM,02,LEE,1502,,,8,1,1,8,1,8,20MAR201511:02,8,,,,,,,,,,,,,,2628.8981466,2015021247weS:8AM-8PM,,0,1564620150216004,8
,SPOTTED SEATROUT,2015011217weS:8AM-8PM,2015112171564720150117,2015,7,1,61,12,5,1254,8,7,5,5,7,0,20,4,2,1,3,0,0,2,1,1564720150117001,7,1,1,,,,,O,,we,1564720150117,,1564720150117001,1,3,0,1,S:8AM-8PM,01,,1314,169239,,8,1,1,2,1,2,19FEB201516:56,8,8835440102,,,,,,,,,,,,,4358.5958704,2015011217weS:8AM-8PM,,0,1564720150117001,8
