prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,DATE,TURTLE,TOURN,AGE,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,SPOTTED SEATROUT,199167228711we,108561991110257135,0,5,5,,3,0,57,89,Y,1,4,2,5,1085619911102014,135,8,7,1,0,1,1,,3,7,22,22,7,1,6,1991,1085619911102,11,we,,,1085619911102012,1,0,6,8,1,,St. Charles,14OCT92:18:19,8,8,1,,,,8835440102,,1,1,8,1530,70072,911102,3,2,28,2854.077831,199167228711we,,0,1085619911102012
RED DRUM,SPOTTED SEATROUT,199167228711we,108561991110257135,0,5,5,,3,0,57,57,Y,0,4,2,5,1085619911102013,135,8,7,1,0,1,1,,3,7,22,22,7,1,6,1991,1085619911102,11,we,,,1085619911102012,1,,,8,1,,Lafourche,14OCT92:18:19,8,8,1,,,,8835440102,8835440901,1,1,8,1525,70374,911102,3,2,27,2854.077831,199167228711we,,0,1085619911102012
RED DRUM,SPOTTED SEATROUT,199167228711we,108561991110257135,0,5,5,,1,3,57,57,Y,1,1,1,5,1085619911102012,135,8,7,3,5,0,0,,3,7,22,22,7,1,6,1991,1085619911102,11,we,,,1085619911102012,1,1,0,8,1,,Lafourche,14OCT92:18:19,8,2,1,,,,8835440102,8835440901,1,1,2,1510,70394,911102,3,2,51,2854.077831,199167228711we,,0,1085619911102012
RED DRUM,SPOTTED SEATROUT,199167228711we,108561991110257135,,4,5,,2,1,57,89,Y,3,20,2,6,1085619911102011,135,8,7,0,0,0,1,,3,7,22,22,7,1,6,1991,1085619911102,11,we,,,1085619911102009,,,,8,1,,St. Charles,14OCT92:18:19,8,8,1,,,,8835440102,8835440901,1,1,8,1425,70070,911102,3,2,30,2854.077831,199167228711we,,0,1085619911102011
RED DRUM,SPOTTED SEATROUT,199167228711we,108561991110257135,0,4,5,,2,1,57,89,Y,3,20,2,6,1085619911102010,135,8,7,1,0,0,1,,3,7,22,22,7,1,6,1991,1085619911102,11,we,,,1085619911102009,1,,,8,1,,St. Charles,14OCT92:18:19,8,8,1,,,,8835440102,8835440901,1,1,8,1415,70070,911102,3,2,31,2854.077831,199167228711we,,0,1085619911102010
RED DRUM,SPOTTED SEATROUT,199167228711we,108561991110257135,,4,5,,2,1,57,89,Y,1,6,1,6,1085619911102009,135,8,7,0,0,0,0,,3,7,22,22,7,1,6,1991,1085619911102,11,we,,,1085619911102009,,,,8,1,,St. Charles,21AUG91:15:41,8,8,1,,,,8835440102,8835440901,1,1,8,1405,70070,911102,3,2,59,2854.077831,199167228711we,,0,1085619911102009
SPOTTED SEATROUT,RED DRUM,199167228711we,108561991110257135,0,5,5,,3,0,57,57,Y,10,70,2,6.5,1085619911102008,135,8,7,2,0,1,1,,3,7,22,22,7,1,6,1991,1085619911102,11,we,,,1085619911102006,1,,,8,1,,Lafourche,14OCT92:18:19,8,8,1,,,,8835440901,8835440102,1,1,8,1320,70474,911102,3,2,36,2854.077831,199167228711we,,0,1085619911102006
,,199167228712we,108561991120875121,0,5,5,,1,2,75,51,Y,2,20,1,4.5,1085619911208017,121,8,7,1,7,0,0,,2,7,22,22,7,1,6,1991,1085619911208,12,we,,,1085619911208017,1,3,0,8,1,,Jefferson,14OCT92:18:19,8,2,1,,,,,,1,1,2,1430,70123,911208,3,2,42,4099.8610636,199167228712we,,0,1085619911208017
RED DRUM,SPOTTED SEATROUT,199167228711we,108561991110257135,0,5,5,,3,0,57,57,Y,2,10,2,6,1085619911102007,135,8,7,1,0,1,1,,3,7,22,22,7,1,6,1991,1085619911102,11,we,,,1085619911102006,1,,,8,9,,Lafourche,14OCT92:18:19,8,8,1,,,,8835440102,8835440901,1,1,8,1310,70474,911102,3,2,29,2854.077831,199167228711we,,0,1085619911102006
RED DRUM,SPOTTED SEATROUT,199167228711we,108561991110257135,0,5,5,,1,3,57,57,Y,3,20,1,7,1085619911102006,135,8,7,1,14,0,0,,3,7,22,22,7,1,6,1991,1085619911102,11,we,,,1085619911102006,1,3,0,8,1,,Lafourche,14OCT92:18:19,8,2,1,,,,8835440102,8835440901,1,2,2,1255,70474,911102,3,2,74,2854.077831,199167228711we,,0,1085619911102006
RED DRUM,SPOTTED SEATROUT,199167228712we,11298199112011962,0,5,5,,1,1,19,19,Y,0,5,1,2.5,1129819911201001,62,8,7,0,1,0,0,,4,7,22,22,7,1,6,1991,1129819911201,12,we,,,1129819911201001,1,1,0,8,1,,Calcasieu,21AUG91:15:41,8,1,1,,,,8835440102,8835440901,1,1,8,1125,70663,911201,3,2,28,3324.757743,199167228712we,,0,1129819911201001
,SPOTTED SEATROUT,199167228711we,108561991110257135,0,4,5,,1,1,57,57,Y,8,12,8,5,1085619911102005,135,8,7,2,9,0,0,,1,7,22,22,7,1,6,1991,1085619911102,11,we,,,1085619911102005,1,25,10,8,1,,Lafourche,14OCT92:18:19,8,1,1,,,,8835440102,,1,2,8,1245,70474,911102,3,2,56,2854.077831,199167228711we,,0,1085619911102005
,RED DRUM,199167228711we,108561991110257135,0,5,5,,2,1,57,57,Y,1,1,2,6,1085619911102004,135,8,7,1,0,0,1,,2,7,22,22,7,1,6,1991,1085619911102,11,we,,,1085619911102003,1,,,8,1,,Lafourche,14OCT92:18:19,8,8,1,,,,8835440901,,1,1,8,1225,70374,911102,3,1,15,2854.077831,199167228711we,,0,1085619911102004
RED DRUM,SPOTTED SEATROUT,199167228712we,11298199112011962,0,5,5,,1,1,19,97,N,2,2,8,2,1129819911201005,62,8,7,1,1,0,0,,1,7,22,22,7,1,6,1991,1129819911201,12,we,,,1129819911201005,1,2,0,8,1,,,14OCT92:18:19,8,1,1,,,,8835440102,8835440901,1,1,8,1215,70570,911201,3,2,51,5398.9435019,199167228712we,,0,1129819911201005
SPOTTED SEATROUT,RED DRUM,199167228711we,108561991110257135,0,5,5,,2,1,57,57,Y,0,3,1,5,1085619911102003,135,8,7,1,0,0,0,,2,7,22,22,7,1,6,1991,1085619911102,11,we,,,1085619911102003,1,,,8,1,,Lafourche,14OCT92:18:19,8,8,1,,,,8835440901,8835440102,1,1,8,1215,70374,911102,3,1,42,2854.077831,199167228711we,,0,1085619911102003
,RED DRUM,199167228711we,108561991110257135,0,5,5,,3,0,57,57,Y,3,23,2,3.5,1085619911102002,135,8,7,1,0,1,1,,2,7,22,22,7,1,6,1991,1085619911102,11,we,,,1085619911102001,1,,,8,1,,Lafourche,14OCT92:18:19,8,8,1,,,,8835440901,,1,1,8,925,70345,911102,3,2,53,2854.077831,199167228711we,,0,1085619911102001
SPOTTED SEATROUT,RED DRUM,199167228711we,108561991110257135,0,5,5,,1,2,57,57,Y,2,9,1,3.5,1085619911102001,135,8,7,2,11,0,0,,2,7,22,22,7,1,6,1991,1085619911102,11,we,,,1085619911102001,1,2,0,8,1,,Lafourche,21AUG91:15:41,8,2,1,,,,8835440901,8835440102,1,1,2,910,70345,911102,3,2,16,2854.077831,199167228711we,,0,1085619911102001
,,199167228711wd,10352199111148733,,5,5,,3,0,87,87,Y,18,60,2,3,1035219911114019,33,8,7,0,0,1,1,,2,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114018,,,,8,1,,St. Bernard,14OCT92:18:19,8,8,1,,,,,,1,1,8,1520,70043,911114,3,2,42,3008.1849977,199167228711wd,,0,1035219911114018
,SPOTTED SEATROUT,199167228711wd,10352199111148733,0,5,5,,1,2,87,87,Y,18,60,1,3,1035219911114018,33,8,7,2,18,0,0,,2,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114018,1,35,0,8,1,,St. Bernard,14OCT92:18:18,8,2,1,,,,8835440102,,1,1,2,1505,70043,911114,3,2,46,3008.1849977,199167228711wd,,0,1035219911114018
SPOTTED SEATROUT,RED DRUM,199167228711wd,10352199111148733,0,2,5,,2,1,87,51,Y,12,35,8,1,1035219911114017,33,8,7,2,0,0,0,,1,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114017,1,,,8,1,,Jefferson,14OCT92:18:18,8,8,1,,,,8835440901,8835440102,1,1,8,1420,70006,911114,3,2,63,3008.1849977,199167228711wd,,0,1035219911114017
,SPOTTED SEATROUT,199167228711wd,10352199111148733,,5,5,,3,0,87,87,Y,7,10,2,5,1035219911114016,33,8,7,0,0,1,1,,2,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114015,,,,8,1,,St. Bernard,14OCT92:18:18,8,8,1,,,,8835440102,,1,1,8,1410,70043,911114,3,2,63,3008.1849977,199167228711wd,,0,1035219911114015
,SPOTTED SEATROUT,199167228711wd,10352199111148733,0,5,5,,1,2,87,87,Y,3,3,1,5,1035219911114015,33,8,7,4,17,0,0,,2,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114015,1,1,0,8,1,,St. Bernard,14OCT92:18:18,8,2,1,,,,8835440102,,1,1,2,1400,70043,911114,3,2,73,3008.1849977,199167228711wd,,0,1035219911114015
,SPOTTED SEATROUT,199167228711wd,10352199111148733,0,5,5,,3,0,87,71,Y,3,15,2,2.5,1035219911114014,33,8,7,1,0,1,1,,2,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114013,1,,,8,1,,Orleans,14OCT92:18:18,8,8,1,,,,8835440102,,1,1,8,1355,70129,911114,3,2,64,3008.1849977,199167228711wd,,0,1035219911114013
,RED DRUM,199167228711wd,10352199111148733,0,5,5,,1,2,87,71,Y,3,15,1,2.5,1035219911114013,33,8,7,1,17,0,0,,2,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114013,1,36,0,8,1,,Orleans,14OCT92:18:18,8,2,1,,,,8835440901,,1,1,2,1350,70129,911114,3,2,69,3008.1849977,199167228711wd,,0,1035219911114013
,,199167228711wd,10352199111148733,0,5,5,,3,0,87,71,Y,2,4,2,2,1035219911114012,33,8,7,2,0,1,1,,2,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114011,1,,,8,9,,Orleans,14OCT92:18:18,8,8,1,,,,,,1,1,8,1345,70117,911114,3,2,99,3008.1849977,199167228711wd,,0,1035219911114011
,,199167228711wd,10352199111148733,0,5,5,,1,2,87,71,Y,2,4,1,2,1035219911114011,33,8,7,2,7,0,0,,2,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114011,1,5,0,8,1,,Orleans,14OCT92:18:18,8,2,1,,,,,,1,1,2,1335,70117,911114,3,2,29,3008.1849977,199167228711wd,,0,1035219911114011
SOUTHERN FLOUNDER,RED DRUM,199167228712we,11298199112082341,0,5,5,,2,1,23,19,Y,1,6,2,2.5,1129819911208002,41,8,7,1,0,0,1,,3,7,22,22,7,1,6,1991,1129819911208,12,we,,,1129819911208001,1,,,8,1,,Calcasieu,14OCT92:18:19,8,8,1,,,,8835440901,8857030304,1,1,8,1220,70605,911208,3,2,36,3324.757743,199167228712we,,0,1129819911208002
SPOTTED SEATROUT,RED DRUM,199167228711wd,1169019911105109152,0,5,5,,2,1,109,33,O,0,0,1,7,1169019911105006,152,8,7,3,0,0,0,,2,7,22,28,7,1,6,1991,1169019911105,11,wd,,,1169019911105006,1,0,1,8,1,,,14OCT92:18:19,8,8,1,,,,8835440901,8835440102,1,1,8,1700,38654,911105,3,2,59,3973.6416622,199167228711wd,,0,1169019911105006
RED DRUM,SPOTTED SEATROUT,199167228711wd,10352199111148733,0,5,5,,3,0,87,87,Y,3,10,2,4,1035219911114010,33,8,7,2,0,1,1,,3,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114008,1,,,8,1,,St. Bernard,14OCT92:18:18,8,8,1,,,,8835440102,8835440901,1,1,8,1230,70043,911114,3,2,50,3008.1849977,199167228711wd,,0,1035219911114008
RED DRUM,SPOTTED SEATROUT,199167228711wd,10352199111148733,0,5,5,,3,0,87,87,Y,0,15,2,4,1035219911114009,33,8,7,2,0,1,1,,3,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114008,1,,,8,1,,St. Bernard,14OCT92:18:18,8,8,1,,,,8835440102,8835440901,1,1,8,1225,70075,911114,3,2,37,3008.1849977,199167228711wd,,0,1035219911114008
,SPOTTED SEATROUT,199167228711wd,1169019911107109158,0,5,5,,3,0,109,109,Y,6,30,2,11,1169019911107013,158,8,7,3,0,1,1,,2,7,22,22,7,1,6,1991,1169019911107,11,wd,,,1169019911107012,1,,,8,1,,Terrebonne,14OCT92:18:19,8,8,1,,,,8835440102,,1,1,8,1620,70360,911107,3,2,44,2430.1987393,199167228711wd,,0,1169019911107012
RED DRUM,SPOTTED SEATROUT,199167228711wd,10352199111148733,0,5,5,,1,3,87,87,Y,3,13,1,4,1035219911114008,33,8,7,2,17,0,0,,3,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114008,1,75,0,8,1,,St. Bernard,14OCT92:18:18,8,2,1,,,,8835440102,8835440901,1,1,2,1215,70043,911114,3,2,40,3008.1849977,199167228711wd,,0,1035219911114008
RED DRUM,SPOTTED SEATROUT,199167228711wd,10352199111148733,,5,5,,2,1,87,71,Y,13,29,8,4.5,1035219911114007,33,8,7,0,0,0,0,,1,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114007,,,,8,1,,Orleans,14OCT92:18:18,8,8,1,,,,8835440102,8835440901,1,1,8,1130,70124,911114,3,2,38,3008.1849977,199167228711wd,,0,1035219911114007
,SPOTTED SEATROUT,199167228711wd,10352199111148733,0,5,5,,3,0,87,71,Y,12,52,2,3,1035219911114006,33,8,7,1,0,1,1,,2,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114005,1,,,8,1,,Orleans,14OCT92:18:18,8,8,1,,,,8835440102,,1,1,8,1115,70118,911114,3,2,75,3008.1849977,199167228711wd,,0,1035219911114005
,SPOTTED SEATROUT,199167228711wd,10352199111148733,0,5,5,,1,2,87,71,Y,12,52,1,3,1035219911114005,33,8,7,2,15,0,0,,2,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114005,1,50,0,8,1,,Orleans,14OCT92:18:18,8,2,1,,,,8835440102,,1,1,2,1105,70118,911114,3,2,79,3008.1849977,199167228711wd,,0,1035219911114005
RED DRUM,SPOTTED SEATROUT,199167228711wd,10352199111148733,,5,5,,2,1,87,51,Y,4,40,2,2,1035219911114004,33,8,7,0,0,0,1,,2,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114003,,,,8,1,,Jefferson,14OCT92:18:18,8,8,1,,,,8835440102,8835440901,1,1,8,1040,70001,911114,3,2,82,3008.1849977,199167228711wd,,0,1035219911114004
RED DRUM,SPOTTED SEATROUT,199167228711wd,10352199111148733,,5,5,,2,1,87,51,Y,4,40,1,2,1035219911114003,33,8,7,0,0,0,0,,2,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114003,,,,8,1,,Jefferson,14OCT92:18:18,8,8,1,,,,8835440102,8835440901,1,1,8,1035,70123,911114,3,2,79,3008.1849977,199167228711wd,,0,1035219911114003
,SPOTTED SEATROUT,199167228711wd,1169019911114109147,0,5,5,,1,2,109,57,Y,2,12,1,1.5,1169019911114006,147,8,7,2,11,0,0,,2,7,22,22,7,1,6,1991,1169019911114,11,wd,,,1169019911114006,1,4,0,8,1,,Lafourche,14OCT92:18:19,8,2,1,,,,8835440102,,1,1,2,1135,70301,911114,3,2,48,1691.7588765,199167228711wd,,0,1169019911114006
,SPOTTED SEATROUT,199167228711wd,10352199111148733,0,5,5,,3,0,87,71,Y,4,50,2,4.5,1035219911114002,33,8,7,3,0,1,1,,2,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114001,1,,,8,1,,Orleans,14OCT92:18:18,8,8,1,,,,8835440102,,1,1,8,1025,70122,911114,3,2,44,3008.1849977,199167228711wd,,0,1035219911114001
,SPOTTED SEATROUT,199167228711wd,10352199111148733,0,5,5,,1,2,87,71,Y,3,40,1,4.5,1035219911114001,33,8,7,5,16,0,0,,2,7,22,22,7,1,6,1991,1035219911114,11,wd,,,1035219911114001,1,50,0,8,1,,Orleans,14OCT92:18:18,8,2,1,,,,8835440102,,1,1,2,1015,70116,911114,3,2,40,3008.1849977,199167228711wd,,0,1035219911114001
,SPOTTED SEATROUT,199167228711wd,103521991110787182,0,5,5,,3,0,87,87,Y,20,100,2,6,1035219911107015,182,8,7,2,0,1,1,,2,7,22,22,7,1,6,1991,1035219911107,11,wd,,,1035219911107014,1,,,8,1,,St. Bernard,14OCT92:18:18,8,8,1,,,,8835440102,,1,1,8,1420,70075,911107,3,2,28,4321.2348348,199167228711wd,,0,1035219911107014
SPOTTED SEATROUT,RED DRUM,199167228711wd,103521991110787182,0,5,5,,1,2,87,87,Y,12,25,1,6,1035219911107014,182,8,7,2,15,0,0,,2,7,22,22,7,1,6,1991,1035219911107,11,wd,,,1035219911107014,1,50,0,8,1,,St. Bernard,14OCT92:18:18,8,2,1,,,,8835440901,8835440102,1,1,2,1410,70043,911107,3,2,27,4321.2348348,199167228711wd,,0,1035219911107014
,SPOTTED SEATROUT,199167228711wd,1169019911114109147,0,5,5,,1,1,109,109,Y,8,50,8,5,1169019911114010,147,8,7,1,3,0,0,,1,7,22,22,7,1,6,1991,1169019911114,11,wd,,,1169019911114010,1,47,0,8,1,,Terrebonne,14OCT92:18:19,8,1,1,,,,8835440102,,1,1,8,1230,70360,911114,3,2,45,1691.7588765,199167228711wd,,0,1169019911114010
,SPOTTED SEATROUT,199167228711wd,103521991110787182,0,5,5,,1,1,87,71,Y,16,50,2,2.5,1035219911107013,182,8,7,0,1,0,1,,2,7,22,22,7,1,6,1991,1035219911107,11,wd,,,1035219911107012,1,1,0,8,9,,Orleans,14OCT92:18:18,8,1,1,,,,8835440102,,1,1,8,1320,70118,911107,3,2,45,4321.2348348,199167228711wd,,0,1035219911107013
,SPOTTED SEATROUT,199167228711wd,103521991110787182,,5,5,,2,1,87,71,Y,8,30,1,2.5,1035219911107012,182,8,7,0,0,0,0,,2,7,22,22,7,1,6,1991,1035219911107,11,wd,,,1035219911107012,,,,8,9,,Orleans,14OCT92:18:18,8,8,1,,,,8835440102,,1,1,8,1315,70118,911107,3,2,45,4321.2348348,199167228711wd,,0,1035219911107012
RED DRUM,SPOTTED SEATROUT,199167228711wd,103521991110787182,0,5,5,,3,0,87,71,Y,5,20,2,4,1035219911107011,182,8,7,1,0,1,1,,2,7,22,22,7,1,6,1991,1035219911107,11,wd,,,1035219911107010,1,,,8,1,,Orleans,14OCT92:18:18,8,8,1,,,,8835440102,8835440901,1,1,8,1240,70119,911107,3,2,38,4321.2348348,199167228711wd,,0,1035219911107010
,,199167228711wd,103521991110787182,0,5,5,,1,2,87,71,Y,8,10,1,4,1035219911107010,182,8,7,1,15,0,0,,2,7,22,22,7,1,6,1991,1035219911107,11,wd,,,1035219911107010,1,1,0,8,9,,Orleans,14OCT92:18:18,8,2,1,,,,,,1,1,2,1230,70119,911107,3,2,67,4321.2348348,199167228711wd,,0,1035219911107010
,RED DRUM,199167228711wd,1169019911114109147,0,5,5,,1,2,109,109,Y,2,18,1,4,1169019911114014,147,8,7,1,7,0,0,,2,7,22,22,7,1,6,1991,1169019911114,11,wd,,,1169019911114014,1,,,8,9,,Terrebonne,14OCT92:18:19,8,2,1,,,,8835440901,,1,1,2,1343,70360,911114,3,2,64,1691.7588765,199167228711wd,,0,1169019911114014
RED DRUM,SPOTTED SEATROUT,199167228711wd,103521991110787182,0,5,5,,1,1,87,51,Y,3,30,8,3,1035219911107009,182,8,7,3,19,0,0,,1,7,22,22,7,1,6,1991,1035219911107,11,wd,,,1035219911107009,1,,,8,1,,Jefferson,21AUG91:15:41,8,1,1,,,,8835440102,8835440901,1,1,8,1205,70001,911107,3,2,37,4321.2348348,199167228711wd,,0,1035219911107009
RED DRUM,SPOTTED SEATROUT,199167228711wd,103521991110787182,0,5,5,,1,1,87,71,Y,3,6,8,2,1035219911107008,182,8,7,2,15,0,0,,1,7,22,22,7,1,6,1991,1035219911107,11,wd,,,1035219911107008,1,25,0,8,1,,Orleans,14OCT92:18:18,8,1,1,,,,8835440102,8835440901,1,1,8,1140,70126,911107,3,2,44,4321.2348348,199167228711wd,,0,1035219911107008
RED DRUM,SPOTTED SEATROUT,199167228711wd,103521991110787182,0,5,5,,3,0,87,87,Y,7,40,2,3,1035219911107007,182,8,7,1,0,1,1,,2,7,22,22,7,1,6,1991,1035219911107,11,wd,,,1035219911107006,1,,,8,1,,St. Bernard,14OCT92:18:18,8,8,1,,,,8835440102,8835440901,1,1,8,1130,70043,911107,3,2,19,4321.2348348,199167228711wd,,0,1035219911107006
RED DRUM,SPOTTED SEATROUT,199167228711wd,103521991110787182,0,5,5,,1,2,87,71,Y,7,40,1,3,1035219911107006,182,8,7,1,2,0,0,,2,7,22,22,7,1,6,1991,1035219911107,11,wd,,,1035219911107006,1,2,0,8,1,,Orleans,21AUG91:15:41,8,2,1,,,,8835440102,8835440901,1,1,2,1125,70124,911107,3,2,71,4321.2348348,199167228711wd,,0,1035219911107006
,SPOTTED SEATROUT,199167228711wd,10352199111078764,0,5,5,,3,0,87,87,Y,8,20,2,3,1035219911107005,64,8,7,3,0,1,1,,3,7,22,22,7,1,6,1991,1035219911107,11,wd,,,1035219911107003,1,,,8,1,,St. Bernard,14OCT92:18:18,8,8,1,,,,8835440102,,1,1,8,1055,70043,911107,3,2,65,3008.1849977,199167228711wd,,0,1035219911107003
,SPOTTED SEATROUT,199167228711wd,10352199111078764,0,5,5,,3,0,87,87,Y,8,20,2,3,1035219911107004,64,8,7,2,0,1,1,,3,7,22,22,7,1,6,1991,1035219911107,11,wd,,,1035219911107003,1,,,8,1,,St. Bernard,14OCT92:18:18,8,8,1,,,,8835440102,,1,1,8,1050,70043,911107,3,2,64,3008.1849977,199167228711wd,,0,1035219911107003
,SPOTTED SEATROUT,199167228711wd,10352199111078764,0,5,5,,1,3,87,87,Y,8,20,1,3,1035219911107003,64,8,7,1,7,0,0,,3,7,22,22,7,1,6,1991,1035219911107,11,wd,,,1035219911107003,1,7,0,8,1,,St. Bernard,14OCT92:18:18,8,2,1,,,,8835440102,,1,1,2,1045,70043,911107,3,2,70,3008.1849977,199167228711wd,,0,1035219911107003
,,199167228711wd,10352199111078764,,5,5,,2,1,87,13,O,8,20,2,3,1035219911107002,64,8,7,0,0,0,1,,2,5,22,34,7,1,6,1991,1035219911107,11,wd,,,1035219911107001,,,,8,1,,Essex,14OCT92:18:18,8,8,1,,,,,,1,1,8,1035,07040,911107,3,2,62,4918.7126308,199167228711wd,,0,1035219911107002
,,199167228711wd,10352199111078764,0,5,5,,1,1,87,87,Y,20,20,1,3,1035219911107001,64,8,7,0,3,0,0,,2,7,22,22,7,1,6,1991,1035219911107,11,wd,,,1035219911107001,1,3,0,8,1,,St. Bernard,21AUG91:15:41,8,1,1,,,,,,1,1,8,1030,70043,911107,3,2,46,3008.1849977,199167228711wd,,0,1035219911107001
,RED DRUM,199167228712we,116961991121410967,0,4,5,,2,1,109,109,Y,16,100,2,4,1169619911214003,67,8,7,2,0,0,1,,3,7,22,22,7,1,6,1991,1169619911214,12,we,,,1169619911214001,1,,,8,1,,Terrebonne,14OCT92:18:20,8,8,1,,,,8835440901,,1,1,8,1210,70363,911214,3,2,26,2821.1505054,199167228712we,,0,1169619911214003
,RED DRUM,199167228712we,116961991121410967,,4,5,,2,1,109,109,Y,16,100,2,4,1169619911214002,67,8,7,0,0,0,1,,3,7,22,22,7,1,6,1991,1169619911214,12,we,,,1169619911214001,,,,8,1,,Terrebonne,14OCT92:18:20,8,8,1,,,,8835440901,,1,1,8,1200,70343,911214,3,2,19,2821.1505054,199167228712we,,0,1169619911214002
RED DRUM,SHEEPSHEAD,199167228712we,116961991120810967,0,5,5,,1,1,109,109,Y,4,7,8,3,1169619911208001,67,8,7,1,3,0,0,,1,7,22,22,7,1,6,1991,1169619911208,12,we,,,1169619911208001,1,,,8,9,,Terrebonne,14OCT92:18:20,8,1,1,,,,8835430301,8835440901,1,3,8,1500,70344,911208,3,2,32,2821.1505054,199167228712we,,0,1169619911208001
SPOTTED SEATROUT,RED DRUM,199167228712we,116961991120757230,0,4,5,,2,1,57,33,N,8,44,8,5,1169619911207001,230,8,7,2,0,0,0,,1,7,22,22,7,1,6,1991,1169619911207,12,we,,,1169619911207001,1,,,8,1,,,14OCT92:18:20,8,8,1,,,,8835440901,8835440102,1,1,8,1230,70809,911207,3,2,31,4634.6248812,199167228712we,,0,1169619911207001
,RED DRUM,199167228711wd,11692199111182362,0,4,5,,1,1,23,19,Y,4,49,2,3.5,1169219911118002,62,8,7,0,1,0,1,,2,7,22,22,7,1,6,1991,1169219911118,11,wd,,,1169219911118001,1,1,0,8,1,,Calcasieu,14OCT92:18:20,8,2,1,,,,8835440901,,1,2,1,1200,70663,911118,3,2,30,2864.0166698,199167228711wd,,0,1169219911118002
,RED DRUM,199167228712we,1169019911208109158,0,5,5,,1,2,109,109,Y,20,100,1,2,1169019911208009,158,8,7,2,2,0,0,,2,7,22,22,7,1,6,1991,1169019911208,12,we,,,1169019911208009,1,1,0,8,1,,Terrebonne,14OCT92:18:20,8,2,1,,,,8835440901,,1,1,2,1710,70360,911208,3,2,35,2821.1505054,199167228712we,,0,1169019911208009
,SPOTTED SEATROUT,199167228712we,1169019911208109158,0,5,5,,1,2,109,7,Y,1,30,1,8,1169019911208008,158,8,7,2,2,0,0,,2,7,22,22,7,1,6,1991,1169019911208,12,we,,,1169019911208008,1,10,0,8,1,,Assumption,21AUG91:15:41,8,2,1,,,,8835440102,,1,1,2,1706,70735,911208,3,2,59,2821.1505054,199167228712we,,0,1169019911208008
SPOTTED SEATROUT,RED DRUM,199167228712we,1169019911208109158,0,5,5,,1,2,109,37,N,3,10,1,8,1169019911208007,158,8,7,2,2,0,0,,2,7,22,22,7,1,6,1991,1169019911208,12,we,,,1169019911208007,1,,,8,1,,,14OCT92:18:20,8,2,1,,,,8835440901,8835440102,1,1,2,1700,70722,911208,3,2,40,4581.1554906,199167228712we,,0,1169019911208007
SPOTTED SEATROUT,RED DRUM,199167228712we,1169019911208109158,0,5,5,,3,0,109,71,Y,1,12,2,6,1169019911208006,158,8,7,1,0,1,1,,2,7,22,22,7,1,6,1991,1169019911208,12,we,,,1169019911208005,1,,,8,1,,Orleans,14OCT92:18:20,8,8,1,,,,8835440901,8835440102,1,1,8,1526,70124,911208,3,2,41,2821.1505054,199167228712we,,0,1169019911208005
SPOTTED SEATROUT,RED DRUM,199167228712we,1169019911208109158,0,5,5,,1,2,109,33,N,2,12,1,6,1169019911208005,158,8,7,2,12,0,0,,2,7,22,22,7,1,6,1991,1169019911208,12,we,,,1169019911208005,1,1,0,8,1,,,14OCT92:18:20,8,2,1,,,,8835440901,8835440102,1,1,2,1524,70809,911208,3,2,47,4581.1554906,199167228712we,,0,1169019911208005
